"CONTEXT", "ID", "TEXT"
"end:killed-guard","The border will remain open under a replacement inspector.","Perbatasan akan tetap dibuka di bawah inspektur pengganti."
"end:killed-guard","Glory to Arstotzka.","Hidup Arstotzka."
"end:tranqed-guard","You are under arrest for attacking an Arstotzkan official.","Anda ditahan karena menyerang petugas resmi Arstotzka."
"end:tranqed-guard","The penalty is death.","Anda mendapat vonis hukuman mati."
"end:tranqed-guard","Your family will be questioned about their involvement.","Keluarga anda akan ditanya tentang keterlibatan mereka."
"end:tranqed-guard","The border will remain open under a replacement inspector.","Perbatasan akan tetap dibuka di bawah inspektur pengganti."
"end:tranqed-guard","Glory to Arstotzka.","Hidup Arstotzka."
"end:killed-target","You are under arrest for the murder of an innocent.","Anda ditahan karena membunuh orang tak bersalah."
"end:killed-target","The penalty is death.","Anda mendapat vonis hukuman mati."
"end:killed-target","Your family will be questioned about their involvement.","Keluarga anda akan ditanya tentang keterlibatan mereka."
"end:killed-target","The border will remain open under a replacement inspector.","Perbatasan akan tetap dibuka di bawah inspektur pengganti."
"end:killed-target","Glory to Arstotzka.","Hidup Arstotzka."
"end:killed-target","[A note appears from under the cell door]","[Secarik kertas muncul dari bawah pintu sel]"
"end:killed-target","INSPECTOR - FAMILY IS SAFE - TARGET ELIMINATED BUT OTHER PROBLEMS ARISE","INSPEKTUR - KELUARGA ANDA AMAN - TARGET TELAH MATI TAPI MASALAH LAIN BERLANJUT"
"end:killed-target","REPLACEMENT INSPECTOR NOT COOPERATIVE - EZIC ACTIVITIES HINDERED","INSPEKTUR PENGGANTI TIDAK KOOPERATIF - AKTIVITAS EZIC DICEGAH"
"end:killed-target","WE CANNOT PROVIDE FURTHER SUPPORT - EZIC TO HIBERNATE AGAIN","KAMI TIDAK BISA MEMBANTU LAGI - EZIC AKAN HIBERNASI LAGI"
"end:killed-target","FAMILY WILL BE TAKEN TO OBRISTAN - GOOD LUCK","KELUARGA AKAN DIBAWA KE OBRISTAN - SEMOGA SUKSES"
"end:tranqed-target","You are under arrest for attacking an innocent.","Anda ditahan karena menyerang orang tak bersalah."
"end:tranqed-target","The penalty is forced labor.","Anda mendapat hukuman kerja paksa."
"end:tranqed-target","Your family will be questioned about their involvement.","Keluarga anda akan ditanya tentang keterlibatan mereka."
"end:tranqed-target","The border will remain open under a replacement inspector.","Perbatasan akan tetap dibuka di bawah inspektur pengganti."
"end:tranqed-target","Glory to Arstotzka.","Hidup Arstotzka."
"end:tranqed-target","[A note appears from under the cell door]","[Secarik kertas muncul dari bawah pintu sel]"
"end:tranqed-target","INSPECTOR - FAMILY IS SAFE - TARGET HAS RECOVERED IN HOSPITAL","INSPEKTUR - KELUARGA ANDA AMAN - TARGET TELAH DIBAWA KE RUMAH SAKIT"
"end:tranqed-target","REPLACEMENT INSPECTOR NOT COOPERATIVE - EZIC ACTIVITIES HINDERED","INSPEKTUR PENGGANTI TIDAK KOOPERATIF - AKTIVITAS EZIC DICEGAH"
"end:tranqed-target","WE CANNOT PROVIDE FURTHER SUPPORT - EZIC TO HIBERNATE AGAIN","KAMI TIDAK BISA MEMBANTU LAGI - EZIC AKAN HIBERNASI LAGI"
"end:tranqed-target","FAMILY WILL BE TAKEN TO OBRISTAN - GOOD LUCK","KELUARGA AKAN DIBAWA KE OBRISTAN - SEMOGA SUKSES"
"end:stuff-on-walls","You are under arrest for violating direct orders.","Anda ditahan karena melanggar perintah langsung."
"end:stuff-on-walls","The penalty is forced labor.","Anda mendapat hukuman kerja paksa."
"end:stuff-on-walls","Your family will be sent back to their village.","Keluarga anda akan dibawa kembali ke kampung mereka."
"end:stuff-on-walls","The border will remain open under a replacement inspector.","Perbatasan akan tetap dibuka di bawah inspektur pengganti."
"end:stuff-on-walls","Glory to Arstotzka.","Hidup Arstotzka."
"end:arrested-boss-buddy","Your supervisor has reported you for theft of Arstotzkan property.","Atasan anda melaporkan anda tentang pencurian properti milik Arstotzka."
"end:arrested-boss-buddy","The penalty is forced labor.","Anda mendapat hukuman kerja paksa."
"end:arrested-boss-buddy","Your family will be sent back to their village.","Keluarga anda akan dibawa kembali ke kampung mereka."
"end:arrested-boss-buddy","The border will remain open under a replacement inspector.","Perbatasan akan tetap dibuka di bawah inspektur pengganti."
"end:arrested-boss-buddy","Glory to Arstotzka.","Hidup Arstotzka."
"end:wall-destroyed","The Grestin Border wall has been destroyed.","Tembok Perbatasan Grestin telah hancur."
"end:wall-destroyed","You are under arrest for failure to defend the checkpoint.","Anda ditahan karena lalai dalam mempertahankan pos."
"end:wall-destroyed","Your family will be sent back to their village.","Keluarga anda akan dibawa kembali ke kampung mereka."
"end:wall-destroyed","The border will reopen under a replacement inspector.","Perbatasan akan dibuka kembali di bawah inspektur pengganti."
"end:wall-destroyed","Glory to Arstotzka.","Hidup Arstotzka."
"end:help-ezic-kill-attackers-wall-safe","Hello inspector.","Halo inspektur."
"end:help-ezic-kill-attackers-wall-safe","We have audited your recent activities.","Kami telah mengaudit aktivitas anda baru-baru ini."
"end:help-ezic-kill-attackers-wall-safe","Your involvement with a group calling themselves THE ORDER OF THE EZIC STAR has been uncovered.","Keterlibatan anda dengan grup yang bernama THE ORDER OF THE EZIC STAR telah terbongkar."
"end:help-ezic-kill-attackers-wall-safe","Several members of this group have been arrested in Arstotzka.","Beberapa anggota grup ini telah ditahan di Arstotzka."
"end:help-ezic-kill-attackers-wall-safe","At least one EZIC member has confessed to receiving your help.","Setidaknya satu anggota EZIC telah mengaku menerima bantuan dari anda."
"end:help-ezic-kill-attackers-wall-safe","This represents treason of the highest order.","Ini mewakili pengkhiatan dari perintah tertinggi."
"end:help-ezic-kill-attackers-wall-safe","Goodbye inspector.","Selamat tinggal inspektur."
"end:help-ezic-kill-attackers-wall-safe","The execution is scheduled for tonight.","Eksekusi dijadwalkan malam ini."
"end:help-ezic-kill-attackers-wall-safe","Your family's safety is unknown.","Keselamatan keluarga anda tidak diketahui."
"end:help-ezic-kill-attackers-wall-safe","EZIC has been crushed. The balance of justice is restored.","EZIC telah dihancurkan. Keseimbangan keadilan telah pulih."
"end:help-ezic-kill-attackers-wall-safe","Glory to Arstotzka.","Hidup Arstotzka."
"end:help-ezic-kill-attackers-wall-safe","[A note appears from under the cell door]","[Secarik kertas muncul dari bawah pintu sel]"
"end:help-ezic-kill-attackers-wall-safe","INSPECTOR - YOU HAVE BETRAYED US AT THE LAST MOMENT","INSPEKTUR - ANDA TELAH MENGKHIANATI KAMI DI SAAT TERAKHIR"
"end:help-ezic-kill-attackers-wall-safe","THIS CHAPTER OF EZIC IS OVER - WE CAN OFFER NO HELP TO YOUR FAMILY","BABAK EZIC KALI INI TELAH SELESAI - KAMI TIDAK DAPAT MEMBANTU KELUARGA ANDA"
"end:help-ezic-kill-attackers-wall-destroyed","The border has been pierced.","Perbatasan telah dibobol."
"end:help-ezic-kill-attackers-wall-destroyed","It is a glorious day for THE ORDER OF THE EZIC STAR but you have betrayed us at the last moment.","Ini adalah hari kejayaan untuk THE ORDER OF THE EZIC STAR tapi anda malah mengkhianati kami di saat terakhir."
"end:help-ezic-kill-attackers-wall-destroyed","EZIC grows strong while the corrupt and greedy weaken.","EZIC hidup kuat ketika korupsi dan keserakahan melemah."
"end:help-ezic-kill-attackers-wall-destroyed","Your betrayal means you have chosen the wrong side.","Pengkhianatan anda berarti anda memilih pihak yang salah."
"end:help-ezic-kill-attackers-wall-destroyed","There is no place for you or your family in this revolution.","Tidak ada tempat tinggal untuk anda dan keluarga anda di revolusi ini."
"end:help-ezic-kill-attackers-wall-destroyed","Goodbye inspector.","Selamat tinggal inspektur."
"end:help-ezic-kill-attackers-wall-destroyed","Glory to the New Arstotzka.","Hidup Arstotzka Baru."
"end:help-few-ezic","Hello inspector.","Halo inspektur."
"end:help-few-ezic","We have audited your recent activities.","Kami telah mengaudit aktivitas anda baru-baru ini."
"end:help-few-ezic","Your involvement with a group calling themselves THE ORDER OF THE EZIC STAR has been uncovered.","Keterlibatan anda dengan grup yang bernama THE ORDER OF THE EZIC STAR telah terbongkar."
"end:help-few-ezic","Several members of this group have been arrested in Arstotzka.","Beberapa anggota grup ini telah ditahan di Arstotzka."
"end:help-few-ezic","At least one EZIC member has confessed to receiving your help.","Setidaknya satu anggota EZIC telah mengaku menerima bantuan dari anda."
"end:help-few-ezic","This represents treason of the highest order.","Ini mewakili pengkhiatan dari perintah tertinggi."
"end:help-few-ezic","Goodbye inspector.","Selamat tinggal inspektur."
"end:help-few-ezic","The execution is scheduled for tonight.","Eksekusi dijadwalkan malam ini."
"end:help-few-ezic","Your family's safety is unknown.","Keselamatan keluarga anda tidak diketahui."
"end:help-few-ezic","EZIC has been crushed. The balance of justice is restored.","EZIC telah dihancurkan. Keseimbangan keadilan telah pulih."
"end:help-few-ezic","Glory to Arstotzka.","Hidup Arstotzka."
"end:escape","You board the late train to the Northern Territories. It is nearly empty.","Anda naik kereta malam menuju Wilayah Utara.
Keretanya hampir kosong."
"end:escape","You pay for the hastily forged passport and re-entry ticket. They look terrible.","Anda membayar untuk paspor yang dipalsukan dengan cepat dan tiket masuk ulang. Mereka terlihat usang."
"end:escape","You pay for the hastily forged passports and re-entry tickets. They look terrible.","Anda membayar untuk paspor yang dipalsukan dengan cepat dan tiket masuk ulang. Mereka terlihat usang."
"end:escape","You reach the border crossing at dawn. The line is immense.","Anda mencapai perbatasan saat dini hari. Antriannya panjang."
"end:escape","Six hours later.","Enam jam kemudian."
"end:escape","Your documents.","Dokumen anda."
"end:escape","Here.","Ini."
"end:escape","You are entering alone?","Anda datang sendiri?"
"end:escape","Yes.","Ya."
"end:escape","I come to visit relatives.","Saya datang untuk mengunjungi saudara."
"end:escape","No, my family as well.","Tidak, saya bersama keluarga saya."
"end:escape","Hand over all documents now.","Berikan semua dokumennya sekarang."
"end:escape","We come to visit relatives.","Kami datang untuk mengunjungi saudara."
"end:escape","I do not care why you come. Wait here.","Saya tidak peduli kenapa anda datang. Tunggu disini."
"end:escape","*KACHUNK*","*KACHING*"
"end:escape","Welcome to Obristan. Next!","Selamat datang di Obristan. Berikutnya!"
"end:help-ezic-hold-fire","Inspector! It is a glorious day!","Inspektur! Ini adalah hari yang agung!"
"end:help-ezic-hold-fire","The border has been pierced.","Perbatasan telah dibobol."
"end:help-ezic-hold-fire","EZIC grows strong while the corrupt and greedy weaken.","EZIC hidup kuat ketika korupsi dan keserakahan melemah."
"end:help-ezic-hold-fire","We are moving you and your family to a better home.","Kami akan memindahkan anda dan keluarga anda ke tempat yang lebih baik."
"end:help-ezic-hold-fire","Your services as an inspector are no longer required. We need agents.","Pekerjaan anda sebagai inspektur tidak lagi diperlukan. Kami butuh agen."
"end:help-ezic-hold-fire","Follow us and together we will complete the revolution!","Bergabung dengan kami dan kita akan menyelesaikan revolusi ini!"
"end:help-ezic-hold-fire","Glory to the New Arstotzka.","Hidup Arstotzka Baru."
"end:ignore-ezic","Hello inspector.","Halo inspektur."
"end:ignore-ezic","We have audited your activities for the past 20 years.","Kami telah mengaudit aktivitas anda selama 20 tahun terakhir."
"end:ignore-ezic","There are some anomalies.","Ada beberapa anomali."
"end:ignore-ezic","But you have served Arstotzka well.","Tapi anda telah melayani Arstotzka dengan baik."
"end:ignore-ezic","We will overlook these small transgressions.","Kami akan menganalisa lebih lanjut pelanggaran kecil ini."
"end:ignore-ezic","You have been cleared of any suspicion.","Anda terbebas dari kecurigaan apapun."
"end:ignore-ezic","Glory to Arstotzka.","Hidup Arstotzka."
"end:ignore-ezic","A new agreement has been reached with Kolechia.","Perjanjian telah dicapai dengan Kolechia."
"end:ignore-ezic","Grestin Border Checkpoint will reopen soon.","Pos Perbatasan Grestin akan dibuka segera."
"end:ignore-ezic","Return to your post on January 1st.","Kembali ke pos anda pada 1 Januari."
"end:ignore-ezic","ENDLESS UNLOCK CODE: 62131","KODE UNTUK MODE TANPA BATAS: 62131"
"endless:timed","Timed","Berwaktu"
"endless:timed","Process as many travelers as possible in 10 minutes.","Proses wisatawan sebanyak mungkin dalam waktu 10menit."
"endless:timed","ENDLESS - TIMED

Process as many travelers as possible in 10 minutes. One point per traveler. Lose 30 seconds for each citation.","TANPA BATAS - BERWAKTU

Proses wisatawan sebanyak mungkin dalam 10 menit. 1 poin per wisatawan. Berkurang 30 detik untuk setiap pelanggaran."
"endless:perfection","Perfection","Kesempurnaan"
"endless:perfection","Game over at first penalty. Earn dwindling points.","Permainan selesai saat pinalti pertama. Menerima pengurangan poin."
"endless:perfection","ENDLESS - PERFECTION

Earn points for processing travelers. No citations allowed. Ten points per traveler in the first minute, one less point for each minute that passes. Work quickly.","TANPA BATAS - KESEMPURNAAN

Mendapat poin dari memproses wisatawan. Tidak boleh mendapat pelanggaran. Sepuluh poin per wisatawan dalam satu menit pertama, pengurangan satu poin tiap menit berjalan. Kerja dengan cepat."
"endless:endurance","Endurance","Daya tahan"
"endless:endurance","Play until balance goes negative. Avoid penalties.","Main sampai uang negatif. Hindari pinalti."
"endless:endurance","ENDLESS - ENDURANCE

Process travelers until your balance drops below zero. Citations penalize an escalating number of points. The highest achieved points are remembered for scoring.","TANPA BATAS - DAYA TAHAN

Proses wisatawan sampai uang anda dibawah nol. Pelanggaran memberi pinalti berupa poin yang terus meningkat. Poin tertinggi yang pernah dicapai akan diingat untuk penilaian."
"endless:course1","Course 1","Pilihan 1"
"endless:course2","Course 2","Pilihan 2"
"endless:course3","Course 3","Pilihan 3"
"endless:course4","Course 4","Pilihan 4"
"bullend:1A","Check rulebook for rules in effect.","Cek buku aturan untuk efek dari aturan."
"bullend:2A","Check rulebook for rules in effect.","Cek buku aturan untuk efek dari aturan."
"bullend:3A","Check rulebook for rules in effect. REASON FOR DENIAL stamp is required when denying entry.","Cek buku aturan untuk efek dari aturan. Stempel ALASAN TOLAK harus diberikan ketika menolak izin."
